feature_name,feature_group,original_feature_group,modality,source,verified_status,unknown_feature_decision,notes
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_mean,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_median,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_min,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_missing_ratio,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_num_missing,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_range,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_rms,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_skew,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_slope,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_std,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_iqr,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_kurtosis,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_max,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_mean,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_median,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_min,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_missing_ratio,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_num_missing,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_range,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_rms,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_skew,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_slope,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_pilot_head_yaw_deg_std,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=pilot_head_yaw_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_sample_count,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=time_dn,VERIFIED,,Verified from extraction long-table source file and source-column records.
head_lslxp11xpcplt_sampling_rate_estimate,head_movement_features,head_movement_features,head_movement,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv | source_column=time_dn,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_cumulative_cumulative_airspeed_error_kts,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\PerfMetrics.csv | source_column=cumulative_airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_cumulative_cumulative_glideslope_error_deg,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\PerfMetrics.csv | source_column=cumulative_glideslope_error_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_cumulative_cumulative_localizer_error_deg,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\PerfMetrics.csv | source_column=cumulative_localizer_error_deg,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_cumulative_cumulative_total_error,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\PerfMetrics.csv | source_column=cumulative_total_error,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_iqr,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_kurtosis,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_max,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_mean,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_median,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_min,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_missing_ratio,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_num_missing,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_range,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_rms,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_skew,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_slope,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
performance_perfmetric_airspeed_error_kts_std,performance_features,performance_features,performance,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv | source_column=airspeed_error_kts,VERIFIED,,Verified from extraction long-table source file and source-column records.
