run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_class,predicted_class,classification_confidence,similarity_margin,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,head_movement_features,43,True,classification,0,1,0.8710847,0.010174274,0.85952854,0.8710847,0.8609104,0.8470072
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,head_movement_features,43,True,classification,0,1,0.87033135,0.0018851757,0.8684462,0.87033135,0.838883,0.8481298
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,head_movement_features,43,True,classification,1,2,0.88108075,0.0058057904,0.87527496,0.86180264,0.88108075,0.87435085
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,head_movement_features,43,True,classification,1,2,0.86579543,0.0017796755,0.86401576,0.8490593,0.86579543,0.85796547
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,head_movement_features,43,True,classification,1,3,0.86334217,0.0065616965,0.85678047,0.8438078,0.8509311,0.86334217
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,head_movement_features,43,True,classification,2,2,0.88850105,0.0130675435,0.8754335,0.84195286,0.88850105,0.86812365
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,head_movement_features,43,True,classification,2,2,0.8599644,0.00088089705,0.85140747,0.8208394,0.8599644,0.8590835
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,head_movement_features,43,True,classification,2,3,0.87010705,0.009938598,0.86016846,0.83418185,0.8583444,0.87010705
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,head_movement_features,43,True,classification,3,2,0.8767571,0.0067373514,0.87001973,0.8453475,0.8767571,0.8627098
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,head_movement_features,43,True,classification,3,3,0.8612312,0.0024398565,0.8382659,0.8256895,0.85879135,0.8612312
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,head_movement_features,43,True,classification,3,3,0.87236845,0.0009240508,0.8533876,0.83512247,0.8714444,0.87236845
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,head_movement_features,43,True,classification,0,3,0.90336233,0.011551917,0.8679877,0.8906563,0.8918104,0.90336233
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,head_movement_features,43,True,classification,0,3,0.88530475,0.0038887858,0.8767907,0.88141596,0.86778015,0.88530475
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,head_movement_features,43,True,classification,0,1,0.8856001,0.0022525191,0.86986154,0.8856001,0.87311274,0.8833476
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,head_movement_features,43,True,classification,1,3,0.8953582,0.009003043,0.88635516,0.8791137,0.8698846,0.8953582
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,head_movement_features,43,True,classification,1,3,0.90494245,0.0057521462,0.868309,0.88163126,0.8991903,0.90494245
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,head_movement_features,43,True,classification,1,1,0.89024675,0.0018681288,0.8823404,0.89024675,0.87561125,0.8883786
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,head_movement_features,43,True,classification,2,0,0.8732004,0.0024082065,0.8732004,0.8541523,0.8578273,0.8707922
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,head_movement_features,43,True,classification,2,3,0.9061037,0.013946772,0.86209416,0.8921569,0.8813384,0.9061037
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,head_movement_features,43,True,classification,2,1,0.88219196,0.003457129,0.87532043,0.88219196,0.86924946,0.8787348
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,head_movement_features,43,True,classification,3,3,0.9010377,0.005348921,0.85376,0.8956888,0.875418,0.9010377
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,head_movement_features,43,True,classification,3,3,0.8946027,0.012784004,0.87818986,0.8818187,0.86729175,0.8946027
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,head_movement_features,43,True,classification,3,3,0.9089114,0.022634685,0.87725,0.8847677,0.8862767,0.9089114
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,head_movement_features,43,True,classification,0,0,0.8391763,0.009282529,0.8391763,0.8195655,0.82453394,0.82989377
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,head_movement_features,43,True,classification,0,1,0.8892248,0.009047031,0.8801778,0.8892248,0.87809944,0.8621163
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,head_movement_features,43,True,classification,0,3,0.7835175,0.02724111,0.75627637,0.7448694,0.7442906,0.7835175
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,head_movement_features,43,True,classification,1,0,0.87944764,0.0026748776,0.87944764,0.87308156,0.87677276,0.87503445
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,head_movement_features,43,True,classification,1,1,0.8971563,0.013987899,0.8831684,0.8971563,0.8562657,0.8434698
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,head_movement_features,43,True,classification,1,1,0.894854,0.026378632,0.8684754,0.894854,0.861999,0.8487131
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,head_movement_features,43,True,classification,2,1,0.83463436,0.008419812,0.8211642,0.83463436,0.82420737,0.82621455
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,head_movement_features,43,True,classification,2,2,0.88604903,0.0063100457,0.8720744,0.8781105,0.88604903,0.879739
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,head_movement_features,43,True,classification,2,1,0.8879052,0.01090759,0.8769976,0.8879052,0.8765443,0.85359967
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,head_movement_features,43,True,classification,3,2,0.88066244,0.009434521,0.8686497,0.86360484,0.88066244,0.8712279
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,head_movement_features,43,True,classification,3,2,0.89272803,0.013051927,0.8796761,0.878739,0.89272803,0.87674814
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,head_movement_features,43,True,classification,3,0,0.8821418,0.001992941,0.8821418,0.8790582,0.8801489,0.8670941
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,head_movement_features,43,True,classification,0,0,0.83792394,0.0057100058,0.83792394,0.8288619,0.83221394,0.8144357
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,head_movement_features,43,True,classification,0,2,0.8807439,0.007236123,0.86823833,0.86990887,0.8807439,0.8735078
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,head_movement_features,43,True,classification,0,1,0.8827541,0.0026211143,0.880133,0.8827541,0.87647605,0.87468606
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,head_movement_features,43,True,classification,1,2,0.8682942,0.008570552,0.84741986,0.8597236,0.8682942,0.8416592
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,head_movement_features,43,True,classification,1,0,0.8151115,0.008608878,0.8151115,0.7976778,0.80650264,0.7966012
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,head_movement_features,43,True,classification,1,2,0.85942924,0.0031387806,0.854886,0.85629046,0.85942924,0.8533505
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,head_movement_features,43,True,classification,2,3,0.8415806,0.007929623,0.833651,0.83192885,0.82439953,0.8415806
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,head_movement_features,43,True,classification,2,2,0.8830637,0.014587104,0.8671703,0.8639857,0.8830637,0.86847657
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,head_movement_features,43,True,classification,2,2,0.82965106,0.0044376254,0.82521343,0.8067958,0.82965106,0.82144016
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,head_movement_features,43,True,classification,3,1,0.8589046,0.0013265014,0.85020036,0.8589046,0.83726704,0.8575781
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,head_movement_features,43,True,classification,3,2,0.8825288,0.003907323,0.86793417,0.87862146,0.8825288,0.86183614
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,head_movement_features,43,True,classification,3,0,0.85458374,0.00019413233,0.85458374,0.84837735,0.8543896,0.852364
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,head_movement_features,43,True,classification,0,2,0.89783853,0.0070961714,0.8901297,0.8847039,0.89783853,0.89074236
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,head_movement_features,43,True,classification,0,3,0.8888263,0.012690783,0.8761355,0.87189937,0.87117475,0.8888263
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,head_movement_features,43,True,classification,0,3,0.8867752,0.0008903742,0.8849153,0.8858848,0.8777474,0.8867752
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,head_movement_features,43,True,classification,1,2,0.89890265,0.008992732,0.8884292,0.8764546,0.89890265,0.8899099
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,head_movement_features,43,True,classification,1,1,0.89322424,0.011069536,0.8821547,0.89322424,0.87531716,0.8812784
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,head_movement_features,43,True,classification,1,3,0.88613987,0.0040006638,0.8803407,0.8821392,0.8695161,0.88613987
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,head_movement_features,43,True,classification,2,2,0.90070146,0.018365383,0.8799705,0.8815251,0.90070146,0.8823361
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,head_movement_features,43,True,classification,2,1,0.8869366,0.0025128126,0.86727756,0.8869366,0.86818194,0.8844238
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,head_movement_features,43,True,classification,2,1,0.9068037,0.0047649145,0.890606,0.9068037,0.88087416,0.9020388
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,head_movement_features,43,True,classification,3,3,0.8987016,0.017635226,0.87702316,0.8810664,0.87022334,0.8987016
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,head_movement_features,43,True,classification,3,3,0.89578116,0.017520726,0.87826043,0.8732479,0.86513144,0.89578116
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,head_movement_features,43,True,classification,3,3,0.9046939,0.014161468,0.8801378,0.89053243,0.8860446,0.9046939
sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,head_movement_features,43,True,classification,0,0,0.82720095,0.012590826,0.82720095,0.8011006,0.8146101,0.8055439
sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,head_movement_features,43,True,classification,0,3,0.87660915,0.0086888075,0.8509124,0.859697,0.86792034,0.87660915
sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,head_movement_features,43,True,classification,0,0,0.8896611,0.011764884,0.8896611,0.8778962,0.8741245,0.87183195
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,head_movement_features,43,True,classification,1,2,0.8585195,0.0074789524,0.84881717,0.84715176,0.8585195,0.85104054
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,head_movement_features,43,True,classification,1,3,0.85316193,0.0010019541,0.8304938,0.84087276,0.85216,0.85316193
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,head_movement_features,43,True,classification,1,3,0.8520491,0.0050361753,0.84372544,0.8465769,0.84701294,0.8520491
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,head_movement_features,43,True,classification,2,2,0.84874606,0.0011705756,0.8459163,0.8373251,0.84874606,0.8475755
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,head_movement_features,43,True,classification,2,3,0.8700546,0.008877397,0.84442943,0.8525119,0.8611772,0.8700546
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,head_movement_features,43,True,classification,2,3,0.8534702,0.005555749,0.83521587,0.84444994,0.84791446,0.8534702
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,head_movement_features,43,True,classification,3,3,0.81451607,0.0039293766,0.8105867,0.78258824,0.80582845,0.81451607
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,head_movement_features,43,True,classification,3,2,0.7998277,0.0003644228,0.7994633,0.77491,0.7998277,0.79892886
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,head_movement_features,43,True,classification,3,3,0.8329115,0.0026224852,0.830289,0.82083166,0.8200815,0.8329115
sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,head_movement_features,43,True,classification,0,2,0.87714094,0.004295051,0.8557796,0.8618263,0.87714094,0.8728459
sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,head_movement_features,43,True,classification,0,2,0.8511982,0.011321664,0.83987653,0.820985,0.8511982,0.8361516
sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,head_movement_features,43,True,classification,0,0,0.81002957,0.005761087,0.81002957,0.7767857,0.8042685,0.7885178
sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,head_movement_features,43,True,classification,1,2,0.85481584,0.010232747,0.8415103,0.82400966,0.85481584,0.8445831
sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,head_movement_features,43,True,classification,1,2,0.8366373,0.018977404,0.8176599,0.8100236,0.8366373,0.8105684
sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,head_movement_features,43,True,classification,1,2,0.8014065,0.008383453,0.79302305,0.7750602,0.8014065,0.7839309
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,head_movement_features,43,True,classification,2,2,0.81061465,0.012545407,0.79806924,0.76655185,0.81061465,0.7941166
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,head_movement_features,43,True,classification,2,0,0.8514793,0.00044709444,0.8514793,0.84511054,0.8510322,0.84588444
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,head_movement_features,43,True,classification,2,2,0.8251895,0.006266594,0.8189229,0.7961625,0.8251895,0.8060578
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,head_movement_features,43,True,classification,3,2,0.83315885,0.005997777,0.8271611,0.8051952,0.83315885,0.8159959
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,head_movement_features,43,True,classification,3,2,0.8392064,0.005180776,0.83335936,0.81494594,0.8392064,0.8340256
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,head_movement_features,43,True,classification,3,0,0.7732979,0.004014492,0.7732979,0.74043524,0.7692834,0.74905807
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,head_movement_features,43,True,classification,0,1,0.8871682,0.0006698966,0.88552344,0.8871682,0.8807264,0.88649833
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,head_movement_features,43,True,classification,0,1,0.9016602,0.010528445,0.89113176,0.9016602,0.8798511,0.876166
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,head_movement_features,43,True,classification,0,0,0.89951223,0.017672598,0.89951223,0.88183963,0.88066214,0.87722576
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,head_movement_features,43,True,classification,1,3,0.9080639,0.0022047758,0.9018519,0.9043172,0.9058591,0.9080639
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,head_movement_features,43,True,classification,1,0,0.92022717,0.00073492527,0.92022717,0.9149461,0.91949224,0.9185851
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,head_movement_features,43,True,classification,1,2,0.9127555,0.0063453317,0.8968767,0.90641016,0.9127555,0.9045955
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,head_movement_features,43,True,classification,2,1,0.9074261,0.002737701,0.9046884,0.9074261,0.8998594,0.9006956
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,head_movement_features,43,True,classification,2,3,0.9070735,0.00079739094,0.9062761,0.90367067,0.90142286,0.9070735
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,head_movement_features,43,True,classification,2,2,0.9070365,0.0026822686,0.9043542,0.90261954,0.9070365,0.90340334
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,head_movement_features,43,True,classification,3,2,0.87324995,0.002354145,0.86639035,0.8708958,0.87324995,0.8668771
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,head_movement_features,43,True,classification,3,3,0.8923899,0.0034388304,0.8860023,0.88895106,0.8793627,0.8923899
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,head_movement_features,43,True,classification,3,2,0.9009682,0.0019837618,0.8869827,0.89898443,0.9009682,0.8911166
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,head_movement_features,43,True,classification,0,0,0.883453,0.006383002,0.883453,0.87707,0.87626433,0.86510205
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,head_movement_features,43,True,classification,0,1,0.8657414,0.0020649433,0.8636764,0.8657414,0.8575798,0.85068405
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,head_movement_features,43,True,classification,0,1,0.89344704,0.00096422434,0.8924828,0.89344704,0.8724722,0.8681135
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,head_movement_features,43,True,classification,1,1,0.87512076,0.001326561,0.8737942,0.87512076,0.85456604,0.8536058
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,head_movement_features,43,True,classification,1,0,0.8766062,0.003217876,0.8766062,0.87338835,0.8719386,0.8597226
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,head_movement_features,43,True,classification,1,0,0.86853105,0.00073319674,0.86853105,0.858818,0.86779785,0.8504477
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,head_movement_features,43,True,classification,2,2,0.8548863,0.0058972836,0.8401431,0.8402325,0.8548863,0.848989
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,head_movement_features,43,True,classification,2,0,0.83829355,0.007388532,0.83829355,0.82777405,0.830905,0.82986885
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,head_movement_features,43,True,classification,2,2,0.8994201,0.006287217,0.8875176,0.89313287,0.8994201,0.87982666
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,head_movement_features,43,True,classification,3,0,0.865217,0.0014129877,0.865217,0.8552389,0.85682684,0.863804
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,head_movement_features,43,True,classification,3,3,0.87218875,0.007788837,0.8636639,0.8643999,0.8594703,0.87218875
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,head_movement_features,43,True,classification,3,0,0.91714907,0.011654615,0.91714907,0.90549445,0.90523285,0.8963603
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,head_movement_features,43,True,classification,0,0,0.8639256,0.001339674,0.8639256,0.8579675,0.8625859,0.8475513
